starRating,Gender_Numeric,Year,cleaned_text,sentiment_score,word_count,avg_word,sentiment_label,sentiment_ml,sentiment
5,1,2023,good spent day there liked muchcongratulations reception sound great,0.4800000000000001,9,6.666666666666667,Neutral,1,0
5,1,2023,great went camping excellent structure everything organized is one best camping site so paulo,0.9333333333333332,14,5.714285714285714,Positive,2,0
4,1,2018,excellent option spend holiday family,1.0,5,6.6,Positive,2,0
5,2,2023,im suspicious speak favorite campground love everything here attraction especially heated pool win winter always stay campsite love making bonfire night,0.45999999999999996,21,6.285714285714286,Neutral,1,0
4,2,2016,good infrastructure swimming pool childrens toy lake restaurant kinda expensive,0.09999999999999998,10,7.0,Neutral,1,0
5,1,2023,great liked lot,0.7,3,4.333333333333333,Positive,2,0
5,1,2023,excellent recommend everyone,1.0,3,8.666666666666666,Positive,2,0
5,2,2023,beautiful place quiet well maintained super nominate,0.39444444444444443,7,6.571428571428571,Neutral,1,0
3,2,2023,use camping area beautiful place spacious heated pool excellent temperature night released 10 pm day lower temperature making water uncomfortable camping area no external lighting use flashlight go bathroom access heated pool could put trash can area disposal area debris open protected grid disposal waste exposed unpleasant closed sauna bathroom without toilet paper garbage basket full paper wifi area,0.07166666666666668,59,5.864406779661017,Neutral,1,0
4,1,2023,good girl working restaurant well day went,0.7,7,5.142857142857143,Positive,2,0
5,2,2023,camping great structure bathroom leisure clean swimming pool heated pool good portion snack day,0.6222222222222222,14,5.857142857142857,Positive,2,0
5,2,2023,impeccable infrastructure super polite employee worth every penny,0.4611111111111111,8,7.25,Neutral,1,0
5,2,2018,wonderful place spend holiday highly recommend it,0.58,7,6.142857142857143,Positive,2,0
5,1,2023,wonderful experience impeccable service everything great,0.85,6,8.5,Positive,2,0
5,1,2018,sensationalgreat structure respect quiet hour,0.0,5,8.2,Neutral,1,0
5,1,2017,good place take child ha 1 toboggan run 2 swimming pool 1 heated swimming pool restaurant extensive camping sauna game room monitor play variety game,-0.025000000000000022,25,5.0,Negative,0,0
5,1,2019,,0.0,1,0.0,Neutral,1,0
5,1,2017,wellkept place need basic maintenance 100 clean,0.18333333333333335,7,5.857142857142857,Neutral,1,0
5,1,2021,wonderful place heated pool,1.0,4,6.0,Positive,2,0
5,2,2023,best camping region sure,0.75,4,5.25,Positive,2,0
4,2,2023,love place beautiful staff polite previous call guest loved back sure,0.3972222222222222,11,5.363636363636363,Neutral,1,0
4,2,2016,calm familiar open nonguest public extra attention must paid,0.135,9,5.777777777777778,Neutral,1,0
3,2,2019,great place spend day family,0.8,5,4.8,Positive,2,0
5,2,2018,love everything much,0.35,3,6.0,Neutral,1,0
5,2,2022,excellent place relax fun,0.65,4,5.5,Positive,2,0
3,1,2022,liked,0.6,1,5.0,Positive,2,0
5,2,2021,wonderful place,1.0,2,7.0,Positive,2,0
5,2,2022,great,0.8,1,5.0,Positive,2,0
5,2,2019,love place,0.5,2,4.5,Neutral,1,0
5,2,2022,good friendly people good service,0.5916666666666667,5,5.8,Positive,2,0
5,1,2022,good clean bathroom great pool recommend,0.6222222222222222,6,5.833333333333333,Positive,2,0
5,1,2022,wonderful place family atmosphere employee attentive,0.7,6,7.833333333333333,Positive,2,0
5,1,2018,good,0.7,1,4.0,Positive,2,0
5,1,2018,one best campsite so paulo,1.0,5,4.4,Positive,2,0
5,1,2022,wonderful place service excellence real congratulation went came back im already getting ready go,0.35,14,6.0,Neutral,1,0
5,1,2019,excellent perhaps making bathroom area pingpong table could good idea,0.85,10,6.0,Positive,2,0
4,1,2022,lowered level coffee lunch,0.0,4,5.75,Neutral,1,0
5,1,2021,great camping community kitchen restaurant simple food,0.4,7,6.857142857142857,Neutral,1,0
5,1,2018,good great place,0.75,3,4.666666666666667,Positive,2,0
5,1,2021,camping changed lot since started going great good leisure option good restaurant,0.7333333333333334,12,5.833333333333333,Positive,2,0
5,1,2020,wonderful,1.0,1,9.0,Positive,2,0
5,1,2018,good place back,0.35,3,4.333333333333333,Neutral,1,0
5,1,2022,wonderful experience excellent value money,1.0,5,7.6,Positive,2,0
5,1,2022,stayed remote tent site best thing did movement tranquility nature without fear making mistake recommend,0.45,15,6.0,Neutral,1,0
5,1,2022,camping familiar nice structure recreation day long mainly child serf breakfast lunch included accommodation package close city itu,0.27291666666666664,18,6.333333333333333,Neutral,1,0
5,1,2017,great camping one best,0.9,4,4.75,Positive,2,0
5,1,2023,great place,0.8,2,5.0,Positive,2,0
5,1,2020,nice place many giant tambacu there lot,0.3666666666666667,7,4.714285714285714,Neutral,1,0
5,2,2022,love it top infrastructurefriendly staffwe definitely backtop guy,0.3333333333333333,8,7.25,Neutral,1,0
5,2,2022,camping beautiful large many pool clean bathroom also clean restaurant food delicious spent wonderful day family intend come back often fruit water go child like me found good,0.4897619047619048,28,5.285714285714286,Neutral,1,0
5,1,2022,great environment looking honeymoon trip family space large plenty green area chalet cozy good food breakfast lunch complete great experience definitely back enjoy it,0.2904761904761905,24,5.958333333333333,Neutral,1,0
4,2,2022,good,0.7,1,4.0,Positive,2,0
5,1,2022,much,0.2,1,4.0,Neutral,1,0
5,1,2022,visualized page internet could never imagined everything big well organized definitely back,0.0,12,6.666666666666667,Neutral,1,0
5,2,2018,beautiful place nature good pool food,0.7749999999999999,6,5.333333333333333,Positive,2,0
5,2,2018,really enjoyed place,0.5,3,6.0,Neutral,1,0
5,2,2022,delightful family weekend many attraction age,0.75,6,6.666666666666667,Positive,2,0
5,2,2023,great experience place beautiful clean simply wonderful,0.7541666666666667,7,7.0,Positive,2,0
5,1,2018,excellent good liked much,0.625,4,5.5,Positive,2,0
4,1,2022,cool liked,0.475,2,4.5,Neutral,1,0
5,1,2017,great place,0.8,2,5.0,Positive,2,0
5,1,2020,thing missing serf serf site middle week everything else great nice staff,0.30000000000000004,12,5.166666666666667,Neutral,1,0
5,2,2018,great staff reception cleaning attentive helpful wonderful place,0.7333333333333334,8,7.125,Positive,2,0
4,2,2017,great spot camping excellent infrastructure clean restroom good location need fix water slide,0.7166666666666668,13,6.230769230769231,Positive,2,0
5,2,2022,super wooded place great lunch breakfast chalet always clean staff attentive helpful reception cleaning family friendly place pool wonderful congratulation highly recommend,0.4907142857142857,22,6.863636363636363,Neutral,1,0
5,2,2018,paradise exist,0.0,2,6.5,Neutral,1,0
5,2,2022,doubt paradise exists invite come discover itthe best place world,1.0,10,5.6,Positive,2,0
4,1,2018,great place sunbathe swim pool,0.8,5,5.2,Positive,2,0
4,2,2018,day use spent day campsite food great beautiful pleasant place pool ok cold ended going in game area maintenance ended playing pool walked trail visited fishing spot,0.25476190476190474,27,5.148148148148148,Neutral,1,0
5,1,2018,good place,0.7,2,4.5,Positive,2,0
5,2,2021,good,0.7,1,4.0,Positive,2,0
5,2,2021,beautiful place everything clean great snack bar service reception note 10 super attentive friendly everyone respect law silence night always stay inn wonderful camping area tent too super organized community kitchen clean bathroom wonderful place,0.5824999999999999,35,6.085714285714285,Positive,2,0
5,2,2019,place structure love camping,0.5,4,6.25,Neutral,1,0
5,2,2020,family atmosphere,0.0,2,8.0,Neutral,1,0
4,1,2021,great place could improve price per person camping light dark camping area,0.3500000000000001,12,5.25,Neutral,1,0
5,2,2021,great,0.8,1,5.0,Positive,2,0
5,2,2021,wonderful super cozy great go family friend relax alone enjoy nature good price good food certain variety clean pool,0.47936507936507944,19,5.157894736842105,Neutral,1,0
5,1,2021,great spending weekend,0.8,3,6.666666666666667,Positive,2,0
4,1,2020,good,0.7,1,4.0,Positive,2,0
5,1,2018,went camping wife child beautiful wellkept gigantic place got violent rain flooded tent administration lent u chalet spend night kind loved pool water slide court fishing ground etc anyway worth it whole family apart visit historic center it,0.21874999999999997,38,5.368421052631579,Neutral,1,0
2,1,2017,interesting place good food good tour excellent infrastructure fantastic landscape however safety aspect water slide precarious violent going pool hit knee elbow wife hit head nothing serious happened one time another could happen changed experience campsite go back again,0.2708333333333333,39,6.0,Neutral,1,0
5,1,2022,great camping first camp son loved,0.5833333333333334,6,4.833333333333333,Positive,2,0
4,1,2019,recommend,0.0,1,9.0,Neutral,1,0
5,1,2020,complete entertainment whole family,0.15000000000000002,4,8.0,Neutral,1,0
4,1,2017,great camping several chalet place camp clean bathroom pool chair heated pool small get hot there still space stay there literal fence,0.23333333333333334,22,5.136363636363637,Neutral,1,0
5,1,2017,place beautiful,0.85,2,7.0,Positive,2,0
5,1,2018,camping excellent structure great place child fun attentive monitor,0.625,9,6.555555555555555,Positive,2,0
4,1,2017,top family place cozy fun wall great,0.35000000000000003,7,4.285714285714286,Neutral,1,0
5,1,2017,good show clean quiet cozy family,0.21666666666666667,6,4.666666666666667,Neutral,1,0
5,1,2023,even though quite busy area well served swimming pool bathroom restaurant great structure negative point noise even 10pm,0.20000000000000004,18,5.722222222222222,Neutral,1,0
5,1,2021,camping area good two communal kitchen fridgebathrooms cleaned frequently almost gas shower could ventilation one bathroom electric showerit fishing area two cold pool heated pool zip line playground game room restaurantthe environment familiar calm go intention mess around late noise 10 pm severely reprimanded security even witnessed expulsion group refused lower ball,0.0,52,6.153846153846154,Neutral,1,0
5,1,2016,excellent place fun close nature well maintained infrastructure great service recommend,0.7000000000000001,11,7.0,Positive,2,0
4,1,2019,great place missing locker store belonging,0.30000000000000004,6,6.166666666666667,Neutral,1,0
3,1,2021,place good think lack accessibility elderly people wheelchair user,0.7,9,6.444444444444445,Positive,2,0
5,3,2021,second time visited campsite love it style organization cleanliness really like it,0.2333333333333333,12,5.916666666666667,Neutral,1,0
4,1,2021,recommended camping planning take whole family,0.2,6,6.833333333333333,Neutral,1,0
1,2,2021,beautiful place,0.85,2,7.0,Positive,2,0
5,1,2021,highly recommend it cleanliness environment restaurant clean food delicious education employee firstclass thing,0.508888888888889,13,7.615384615384615,Positive,2,0
5,1,2018,fantastic place,0.4,2,7.0,Neutral,1,0
2,1,2019,swimming pool dirty even absorbent pad,-0.6,6,5.5,Negative,0,0
5,1,2022,wonderful place,1.0,2,7.0,Positive,2,0
5,1,2018,excellent family,1.0,2,7.5,Positive,2,0
4,1,2018,good place especially child play,0.35,5,5.6,Neutral,1,0
5,1,2018,definitely great place spend weekend familycouple second time visited camping first time 2018 october 2021 place remains structure fantastic chalet well organized clean excellent staff recreational activity,0.4694444444444445,27,6.666666666666667,Neutral,1,0
5,1,2023,nice quiet place recommend,0.3,4,5.75,Neutral,1,0
2,3,2020,place clean organized food restaurant good upset chalet number 31 door stuck locked left take personal belonging television work toilet loose floor practically socket bad connection problem easy solve routine maintenancethe campsite lacked commitmentas rent cheap,0.12108262108262109,36,6.333333333333333,Neutral,1,0
5,2,2020,place good everything good,0.7,4,5.75,Positive,2,0
5,2,2017,traditional stop serra cip,0.0,4,5.75,Neutral,1,0
5,1,2020,wonderful beautiful place look like paradise,0.925,6,6.5,Positive,2,0
5,1,2020,great reception excellent infrastructure camped everything great,0.8666666666666667,7,8.285714285714286,Positive,2,0
5,1,2018,wonderful great place recommend it,0.9,5,6.0,Positive,2,0
4,1,2018,excellent,1.0,1,9.0,Positive,2,0
5,1,2019,extremely familiar good structure lack electricity water stayed new year eve 20189 nothing left desired polite solicitous attentive professional bathroom cleaned sanitized every day kitchen community bench too space tent already several faucet masonry barbecue space sink lot tree spare mosquito little several pool cold acclimatized heated restaurant good open lot recreation kid finish there also little bit adult including hydrofoil around lunchtime there toboggan monster scary quite radical lol recommend sitting first time value make investment familiar find friendly smiling camper fun messfree quiet good place camping big wonderful huge newly renovated fishing spot worth it,0.21331168831168834,97,6.051546391752577,Neutral,1,0
4,1,2019,good although little expensive,0.004166666666666652,4,6.75,Neutral,1,0
5,1,2017,wonderful place exceeded expectation great atmosphere excellent service stunning setting,0.825,10,7.9,Positive,2,0
5,1,2022,wonderful,1.0,1,9.0,Positive,2,0
4,1,2022,wonderful place destress good accommodation attentive staff restaurant great meal super friendly staff thing approve ban taking thermal bag beer soda pool fishing ground overall 4 star,0.5154761904761905,27,5.851851851851852,Positive,2,0
5,1,2017,super nice camping family atmosphere recommend rest,0.4666666666666667,7,6.428571428571429,Neutral,1,0
5,1,2020,perfect multiple fun option maintaining social distancing swimming pool taste different depth shape including one heated water well fishing trail bowl among option enjoy day restaurant cafeteria chalet inn prefer place motorhome trailer space camping infrastructure electricity water changing room bathroom due pandemic attraction yet working sauna toboggan order avoid contact crowd people treelined avenue always clean ensuring freshness walking comfort stay still counting excellent service attention complete team always working keep everything working recommend,0.3075,75,6.56,Neutral,1,0
5,1,2020,super family atmosphere,0.3333333333333333,3,7.0,Neutral,1,0
5,1,2018,great place spend weekend,0.8,4,5.5,Positive,2,0
4,1,2020,great place rest weekend sport fishing,0.8,6,5.5,Positive,2,0
5,1,2019,beautiful pleasant place great restaurant everything well organized clean top,0.65,10,6.8,Positive,2,0
